zinc_id,smiles
ZINC000000020495,CCN(Cc1cn(CC)nc1C)C(=O)[C@H]1CC(=O)N(c2ccc(C)c(C)c2)C1
ZINC000000020496,O=C1c2ccccc2C(=O)c2ncc(F)cc21
ZINC000000020497,O=C1NCCOc2c1sc1ccccc21
ZINC000000020498,COc1ccc2sc3c(c2c1)[S@](=O)CCNC3=O
ZINC000000020499,COc1ccc2c(c1)c1c(n2C)C(=O)NCCO1
ZINC000000020500,O=C1NCCNc2c1sc1ccccc21
ZINC000000020501,COc1ccc2sc3c(c2c1)OCCNC3=O
ZINC000000020502,COc1ccc2c(c1)C1=C(C(=O)NCCO1)S2=O
ZINC000000020503,COc1ccc2sc3c(c2c1)O[C@@H](C)CNC3=O
ZINC000000020504,CCc1noc([C@@H]2CCCCN2C(=O)c2ccc(-c3nn[nH]n3)cc2)n1
ZINC000000020505,COCc1noc([C@H]2CCCCN2CC(=O)NCc2ccc3c(c2)OCO3)n1
ZINC000000020506,COc1cccc(-c2nc(CN3C[C@H]4C(=O)N(C)C(=O)[C@@H]4C3)no2)c1
ZINC000000020507,CCn1ccc(-c2nc([C@H]3CC(=O)N(CCc4ccccc4)C3)no2)n1
ZINC000000020508,N[C@@H]1CCC[C@@H]1COc1ccc(C(=O)c2ccccc2)cc1
ZINC000000020509,Cc1nc2ccccc2n1CCC(=O)N1CC[C@H](c2noc(-c3ccco3)n2)C1
ZINC000000020510,N[C@@H]1CCC[C@@H]1COc1ccc(Cl)c(Cl)c1
ZINC000000020511,N#C[C@@H](c1ccccc1)[C@H]1CCCCN1C(=O)c1cnc[nH]1
ZINC000000020512,Cc1ccc(C)c(N2C[C@@H](C(=O)N(C)CCc3c(C)nn(C)c3C)CC2=O)c1
ZINC000000020513,CCc1nnc2c(=O)[nH]c3c(n12)Cc1ccccc1-3
ZINC000000020514,Cc1nnc2c(=O)[nH]c3c(n12)Cc1ccccc1-3
ZINC000000020515,CCCc1nnc2c(=O)[nH]c3c(n12)Cc1ccccc1-3
ZINC000000020516,CC(C)c1nnc2c(=O)[nH]c3c(n12)Cc1ccccc1-3
ZINC000000020517,O=c1[nH]c2c(n3c(C4CC4)nnc13)Cc1ccccc1-2
ZINC000000020518,Nc1nnc2c(=O)[nH]c3c(n12)Cc1ccccc1-3
ZINC000000020519,O=c1[nH]c2c(n3ccnc13)CCC2
ZINC000000020520,O=c1[nH]c2c(n3ccnc13)-c1ccccc1C2
ZINC000000020521,O=c1[nH]c2c(n3ccnc13)CCc1ccccc1-2
ZINC000000020522,O=c1[nH]c2c(n3ccnc13)SCc1ccccc1-2
ZINC000000020523,CCCC(CCC)C(=O)N1C[C@@H](c2ccc(Cl)cc2)CC1=O
ZINC000000020524,COc1ccc(C(=O)N2C[C@@H](c3ccccc3)CC2=O)cc1
ZINC000000020525,COc1ccc(C(=O)N2C[C@@H](c3ccc(Cl)cc3)CC2=O)cc1
ZINC000000020526,O=C(COc1ccc(Cl)cc1)N1C[C@@H](c2ccccc2)CC1=O
ZINC000000020527,O=C1C[C@H](c2ccccc2)CN1C(=O)c1ccc(Cl)cc1
ZINC000000020528,O=C1C[C@H](c2ccccc2)CN1C(=O)c1cccnc1
ZINC000000020529,O=C1SCC(O)=C1Cc1ccc2ccccc2c1Br
ZINC000000020530,CC(=O)Nc1ccc(S(=O)(=O)N[C@@H]2COCOC[C@H]2O)cc1
ZINC000000020531,Nc1ccc(S(=O)(=O)N[C@@H]2COCOC[C@@H]2O)cc1
ZINC000000020532,Nc1ccc(S(=O)(=O)N[C@@H]2COCOC[C@H]2O)cc1
ZINC000000020533,O=S(=O)(N[C@@H]1COCOC[C@@H]1O)c1ccccc1
ZINC000000020534,O=S(=O)(N[C@@H]1COCOC[C@H]1O)c1ccccc1
ZINC000000020535,CC1(C)OC[C@H](O)[C@H](NS(=O)(=O)c2ccc(N)cc2)CO1
ZINC000000020536,CC1(C)OC[C@@H](O)[C@H](NS(=O)(=O)c2ccc(N)cc2)CO1
ZINC000000020537,O=C1C[C@H](CN2CCCCC2)CN1c1ccc(F)cc1
ZINC000000020538,O=C1[C@@H](CN2CCCCCC2)CCN1c1ccc(F)cc1
ZINC000000020539,C[C@H]1C[C@H](C)CN(C[C@H]2CCN(c3ccc(Cl)cc3)C2=O)C1
ZINC000000020540,O=C1[C@@H](CN2CCCCCC2)CCN1c1ccc(-c2ccccc2)cc1
ZINC000000020541,COC1CCN(C[C@H]2CCN(c3ccc(Cl)cc3)C2=O)CC1
ZINC000000020542,O=C(Cc1ccccc1)NCCc1c[nH]c2ccccc12
ZINC000000020543,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1CCc1ccccc1
ZINC000000020544,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CC[C@@]21CCC(=O)O1
ZINC000000020545,O=C(O)[C@@]12CCCC[C@H]1C[C@@H](CO)CC2
ZINC000000020546,CC[C@@H](C/C(C)=C/Cc1c(O)c2c(c(C)c1OC)COC2=O)C(=O)O
ZINC000000020547,CC[C@H](C(=O)N1CC(C)(C)C1)N1C(=O)COc2ccccc21
ZINC000000020548,COc1ccc2[nH]cc(/C=C(/C#N)C(=O)NCc3ccccc3)c2c1
ZINC000000020549,N#C/C(=C/c1ccnc2ccccc12)C(=O)NCc1ccc(O)cc1
ZINC000000020550,N#C/C(=C/c1c[nH]c2ccccc12)C(=O)NCc1ccccc1
ZINC000000020551,N#C/C(=C/c1c[nH]c2ccc(O)cc12)C(=O)NCCc1ccccc1
ZINC000000020552,COc1ccc2[nH]cc(/C=C(/C#N)C(=O)NCc3ccccn3)c2c1
ZINC000000020553,N#C/C(=C/c1ccnc2ccccc12)C(=O)Nc1cccnc1
ZINC000000020554,Cn1nc2c(cc1=O)C[C@@H](c1nc(-c3ccc(F)c(F)c3)no1)CC2
ZINC000000020555,COc1ccc(-c2cccc(CC#N)c2)cc1OCC1CC1
ZINC000000020556,COc1ccc(-c2ccccc2CC#N)cc1OCC1CC1
ZINC000000020557,COc1ccc(-c2ccc(O)c(C=O)c2)cc1OCC1CC1
ZINC000000020558,Cc1nc2c3c(ccn2c1CO)CC[C@H](c1ccc(F)cc1)O3
ZINC000000020559,CCO[C@@H](C)C#Cc1nc2ccccc2nc1C#C[C@H](C)OCC
ZINC000000020560,CC[C@H](C#Cc1nc2ccccc2nc1C#C[C@@H](CC)OC)OC
ZINC000000020561,COC(C)(C)C#Cc1nc2ccccc2nc1C#CC(C)(C)OC
ZINC000000020562,COC(=O)CCc1c(C(=O)c2ccsc2)oc2cc(O)ccc12
ZINC000000020563,O=C(O)CCc1c(C(=O)c2ccncc2)oc2cc(O)ccc12
ZINC000000020564,O=C1c2cc(C3CCCCC3)ccc2-n2c1nc1ccncc1c2=O
ZINC000000020565,CCOC(=O)c1c(O)nc2ncc(Cl)cc2c1O
ZINC000000020566,C[C@H](Cc1cnc[nH]1)/N=C(\c1ccccc1)c1cc(F)ccc1O
ZINC000000020567,CC(C)(O)CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
ZINC000000020568,CC(C)(C)c1cc(C(=O)C[C@@](C)(O)C2CC2)cc(C(C)(C)C)c1O
ZINC000000020569,CC(C)(C)c1cc(C(=O)C[C@@](C)(O)CCl)cc(C(C)(C)C)c1O
ZINC000000020570,CC(C)(C)c1cc(C(=O)CC2(O)CCC2)cc(C(C)(C)C)c1O
ZINC000000020571,CC(C)(C)c1cc(C(=O)CC2(O)CCCC2)cc(C(C)(C)C)c1O
ZINC000000020572,CC(C)(C)c1cc(C(=O)CC2(O)CC2)cc(C(C)(C)C)c1O
ZINC000000020573,COC[C@](C)(O)CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
ZINC000000020574,CN(C)CCNc1nc2ccccc2c2c1C(=O)c1ccccc1-2
ZINC000000020575,CCCc1noc(-c2cccnc2-n2cnc(C(=O)N3CCC(C)CC3)c2)n1
ZINC000000020576,Cc1ccc2cc3n(c2c1)C(=O)N(c1nc[nH]c1C)C3
ZINC000000020577,Cc1[nH]cnc1N1Cc2cc3c(Cl)cccc3n2C1=O
ZINC000000020578,Cc1[nH]cnc1N1Cc2cc3ccc(Cl)cc3n2C1=O
ZINC000000020579,Cc1[nH]cnc1N1Cc2cc3c(C)cccc3n2C1=O
ZINC000000020580,Cc1[nH]cnc1N1Cc2cc3c(Cl)cc(Cl)cc3n2C1=O
ZINC000000020581,Cc1cc(C)c2cc3n(c2c1)C(=O)N(c1nc[nH]c1C)C3
ZINC000000020582,O=c1[nH]nc2c3cc(Cl)c(Cl)cc3[nH]c(=O)n12
ZINC000000020583,O=c1[nH]nc2c3cc(-n4ccnc4)c([N+](=O)[O-])cc3nc(O)n12
ZINC000000020584,Cc1[nH]cnc1N1C[C@@H]2COc3ccccc3N2C1=O
ZINC000000020585,CSc1scc2c1CN(CC1=NCCN1)C2
ZINC000000020586,CC(=O)NCCc1cccc2ccc3occc3c12
ZINC000000020587,CC(=O)NCC[C@H]1CCCc2ccc3c(c21)CCO3
ZINC000000020588,CC(=O)NCCc1cccc2cc(F)c3occc3c12
ZINC000000020589,CC(=O)NCCc1cccc2cc(F)c3c(c12)CCO3
ZINC000000020590,CC(=O)NCCc1cccc2ccc3c(c12)CCCO3
ZINC000000020591,CC(=O)NCCc1cccc2ccc3c(c12)C=CCO3
ZINC000000020592,CC(=O)NCCc1cccc2cc(F)c3c(c12)CCCO3
ZINC000000020593,O=C(NCCc1cccc2cc(F)c3occc3c12)C1CC1
ZINC000000020594,CC(=O)NCCc1cccc2cc(F)c3c(c12)C=CCO3
ZINC000000020595,Cc1cc2cc3c(cc2o1)CCN3C(=O)Nc1cccnc1
ZINC000000020596,O=C(Nc1cccnc1)N1CCc2cc3c(cc21)C=CC3
ZINC000000020597,CC1(C)Cc2cc3c(cc2O1)CCN3C(=O)Nc1cccnc1
ZINC000000020598,O=C(Nc1cccnc1)N1CCc2cc3c(cc21)CCS3
ZINC000000020599,O=C(Nc1cccnc1)N1CCc2cc3c(cc21)[C@@H](O)CC3
ZINC000000020600,O=C1CCc2cc3c(cc21)N(C(=O)Nc1cccnc1)CC3
ZINC000000020601,O=C(Nc1cccnc1)N1CCc2nc3ccccc3cc21
ZINC000000020602,CN1CCCc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
ZINC000000020603,Cc1coc2cc3c(cc12)CCN3C(=O)Nc1cccnc1
ZINC000000020604,O=C(Nc1cccnc1)N1CCc2cc3ccsc3cc21
ZINC000000020605,C/C=C1\C(C)=C(C(=O)OC(C)(C)C)N2C(=O)[C@@H](OC)[C@H]2S1(=O)=O
ZINC000000020606,COCCNC(=O)CN1CCNC(=O)[C@@H]1C
ZINC000000020607,CCN(Cc1ccncc1)C(=O)[C@@H]1CC(=O)N(Cc2ccc(F)cc2F)C1
ZINC000000020608,C[C@@H]1COc2c(C(=O)N3CCN(Cc4nc(-c5ccc(F)cc5)no4)CC3)cnn2C1
ZINC000000020609,O=C(OCCn1cc(-c2ccccc2)cn1)[C@@H]1CC(=O)N(c2ccc(F)c(F)c2)C1
ZINC000000020610,CN(C)[C@H]1CCN(C(=O)c2nn(C)c3ccccc23)C1
ZINC000000020611,CCN(C)[C@H]1CN(C(=O)c2cn(C)c3ccccc23)C[C@H]1C
ZINC000000020612,NS(=O)(=O)c1cnc(Sc2ccccc2)s1
ZINC000000020613,Cc1sc(S(N)(=O)=O)nc1-c1ccccc1
ZINC000000020614,O=C1N[C@H](Cc2ccncc2)C(=O)N1c1ccccc1
ZINC000000020615,O=C1N[C@H](Cc2ccncc2)C(=O)N1Cc1ccccc1
ZINC000000020616,CN1C(=O)C(Cc2ccncc2)(Cc2ccncc2)NC1=S
ZINC000000020617,CC1=C[C@]2(O)c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
ZINC000000020618,CCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2
ZINC000000020619,CCCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2
ZINC000000020620,COCn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2
ZINC000000020621,C[C@@H](O)Cn1cc2c3c(cccc31)C1=C[C@@](C)(O)CN(C)[C@H]1C2
ZINC000000020622,CCN1C[C@](C)(O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000000020623,CCCN1C[C@](C)(O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000000020624,C[C@@]1(O)C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(CC2CC2)C1
ZINC000000020625,CC1(c2cc(-c3nc4cc(O)ccc4[nH]3)ccc2O)CCCCC1
ZINC000000020626,O[C@H](CCc1cccc(F)c1)c1cnc2sc3c(n12)CCCCC3
ZINC000000020627,Cc1sc2ncc([C@H](O)CCCc3ccccc3)n2c1C
ZINC000000020628,Cc1sc2ncc([C@H](O)CCc3ccccc3)n2c1C
ZINC000000020629,Cc1sc2ncc([C@H](O)/C=C/c3ccccc3)n2c1C
ZINC000000020630,O[C@H](CCc1ccccc1)c1cnc2sc3c(n12)CCCC3
ZINC000000020631,O[C@H](CCc1ccccc1)c1cnc2sc3c(n12)CCCCC3
ZINC000000020632,O[C@H](CCc1ccc(F)cc1)c1cnc2sc3c(n12)CCCCC3
ZINC000000020633,COc1ccc(-c2cnc3cc4cn[nH]c4cc3n2)cc1F
ZINC000000020634,COc1ccc(-c2cnc3cc4cnn(C)c4cc3n2)cc1F
ZINC000000020635,C=CCn1ncc2cc3ncc(-c4ccc(OC)c(F)c4)nc3cc21
ZINC000000020636,COc1ccc(-c2cnc3cc4cnn(CCO)c4cc3n2)cc1F
ZINC000000020637,CCn1ncc2cc3ncc(-c4ccc(OC)c(F)c4)nc3cc21
ZINC000000020638,CC(C)(C)c1cc(C2=NO[C@H](CO)C2)cc(C(C)(C)C)c1O
ZINC000000020639,c1ccc(COc2ccccc2-c2noc(CN3C[C@H]4C[C@H]3CO4)n2)cc1
ZINC000000020640,COc1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCN(c3ccccc3OC)CC2)c1
ZINC000000020641,COc1ccccc1NC(=O)CN1C[C@H](F)C[C@H]1c1nc(-c2cccnc2)no1
ZINC000000020642,Cc1ccc(-n2nnc(C(=O)N3CCC[C@@H](C(F)(F)F)C3)c2C)cc1F
ZINC000000020643,Cc1cn2nc(C(=O)N3C[C@@H]4C(=O)N(C)C(=O)[C@H]4C3)cc2c(N2CCSCC2)n1
ZINC000000020644,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C
ZINC000000020645,Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1
ZINC000000020646,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1
ZINC000000020647,COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1
ZINC000000020648,N#CC1(c2ccc(OC(F)F)c(OC(F)F)c2)CCC(=O)CC1
ZINC000000020649,COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC(F)F
ZINC000000020650,COc1ccc(C2(C#N)CCC(=O)CC2)cc1OCC1CC1
ZINC000000020651,N#CC1(c2ccc(OC(F)F)c(OC3CCCC3)c2)CCC(=O)CC1
ZINC000000020652,N#CC1(c2ccc(OC(F)F)c(OCC3CC3)c2)CCC(=O)CC1
ZINC000000020653,COc1ccc(C2(C#N)CCC(=NO)CC2)cc1OC1CCCC1
ZINC000000020654,COc1ccc([C@@]2(C#N)CCC(=O)[C@H](C(N)=O)C2)cc1OCC1CC1
ZINC000000020655,C[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(c34)C=C12
ZINC000000020656,C[C@@H]1CN(C)[C@@H]2C[C@@H]3CNc4ccc(Br)c(c43)C=C12
ZINC000000020657,O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccc(Cl)cc1
ZINC000000020658,O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccccc1F
ZINC000000020659,O=C1[C@H]2CCCC2=Nc2ccccc2N1Cc1ccncc1
ZINC000000020660,CN1c2ccccc2N(Cc2ccccc2)C(=O)[C@H]2CCC[C@H]21
ZINC000000020661,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C
ZINC000000020662,CCc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C
ZINC000000020663,Cc1coc2c(NC(=O)c3c(Cl)cccc3Cl)cccc12
ZINC000000020664,O=C(/C=C1\CCc2ccc(F)cc21)Nc1ccccc1
ZINC000000020665,CON(C)C(=O)/C=C1\CCc2ccc(F)cc21
ZINC000000020666,NCCc1c[nH]c2ccc(OCCc3ccccc3)cc12
ZINC000000020667,NCCc1c[nH]c2ccc(Cc3ccccc3)cc12
ZINC000000020668,NCCc1c[nH]c2ccc(CCc3ccccc3)cc12
ZINC000000020669,COc1ccc(CCc2ccc3[nH]cc(CCN)c3c2)cc1
ZINC000000020670,Cn1nnc2ccc(Oc3ccc(C#N)cc3Cn3cncn3)cc21
ZINC000000020671,COC(=O)c1cncc(-c2ccc3occ(CCN(C)C)c3c2)c1
ZINC000000020672,CN(C)CCc1coc2ccc(-c3cncc(CO)c3)cc12
ZINC000000020673,NCCc1coc2ccc(-c3cncc(CO)c3)cc12
ZINC000000020674,COCc1cncc(-c2ccc3occ(CCN)c3c2)c1
ZINC000000020675,Cc1cncc(-c2ccc3occ(CCN)c3c2)c1
ZINC000000020676,CNS(=O)(=O)c1cncc(-c2ccc3occ(CCN)c3c2)c1
ZINC000000020677,NCCc1coc2ccc(-c3cncc(C(N)=O)c3)cc12
ZINC000000020678,CS(=O)(=O)NCc1cncc(-c2ccc3occ(CCN)c3c2)c1
ZINC000000020679,Cc1ccc(C2=CC3(C=C2c2ccc(S(C)(=O)=O)cc2)CC3)cc1
ZINC000000020680,Cc1ccc(C2=CC3(C=C2c2ccc(S(N)(=O)=O)cc2)CC3)cc1
ZINC000000020681,Cn1nccc1C(=O)N1CCc2nc3ccccn3c(=O)c2C1
ZINC000000020682,COc1ccc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3C)no2)nc1
ZINC000000020683,Oc1ccc(-c2cccc(-c3ccc(O)cc3)c2)cc1
ZINC000000020684,N[C@]1(C(=O)O)CCc2cc(C(=O)O)ccc21
ZINC000000020685,CCc1c(C)sc(N)c1C(=O)c1cccc(C(F)(F)F)c1
ZINC000000020686,CC1CCN(C(=O)O/N=C2/c3ccccc3-c3ncccc32)CC1
ZINC000000020687,Cc1cc(C)nc(NC(=O)Cc2ccsc2)c1
ZINC000000020688,CC1CCC(C(=O)N2CC(=O)N(CCc3ccccc3)C(=O)C2)CC1
ZINC000000020689,CC(=O)[C@H]1CCN(C(=O)[C@@H]2CC(=O)N(c3cc(Cl)ccc3C)C2)C1
ZINC000000020690,Cc1cc(C)nc(NC(=S)c2cnc(C)cn2)c1
ZINC000000020691,COC(=O)c1cc2n(n1)CCC[C@@H]2OC(=O)c1cccc(OC(F)(F)F)c1
ZINC000000020692,COc1ccc(C(=O)N2CCC[C@@H]2c2nc(-c3ccccc3C)no2)nc1
ZINC000000020693,O=C(O)CSc1c(O)c2ccc(Cl)cc2[nH]c1=O
ZINC000000020694,COc1ccccc1N1CCN(C(=O)[C@@H]2CCCN2C(=O)c2cc[nH]n2)CC1
ZINC000000020695,O=C(O)CSc1c(O)c2c(Cl)cc(Cl)cc2[nH]c1=O
ZINC000000020696,CN(Cc1ccc(Cl)cc1Cl)C(=O)CCl
ZINC000000020697,CO/N=C(\C#N)[C@@H]1C[N+]2([O-])CCC1CC2
ZINC000000020698,NC(=O)N(O)Cc1ccc(OCc2coc(-c3ccccc3)n2)cc1
ZINC000000020699,Cn1c(O)c(-c2ccsc2)c(=O)c2cc(Cl)cnc21
ZINC000000020700,O=S(=O)(c1ccccc1)c1ccc(OCC[C@@H]2CCCCN2)cc1
ZINC000000020701,COc1ccccc1N1CCN(C(=O)[C@H]2CCCN2C(=O)c2cc[nH]n2)CC1
ZINC000000020702,C[C@H]1C[C@H](C)CN(CCCNCc2c(-c3ccccc3)nn3cc[nH]c(=O)c23)C1
ZINC000000020703,COc1ccc(C(=O)CN2CCN(Cc3cnoc3C)CC2)cc1
ZINC000000020704,COC(=O)c1cc2n(n1)CCC[C@@H]2OC(=O)c1c[nH]nc1-c1ccccc1OC
ZINC000000020705,CCc1nc(N2CCN(C(=O)c3nc(C)[nH]c3Cl)CC2)c2c(n1)c(C)nn2C
ZINC000000020706,COc1ccc([C@@]2(O)c3ccccc3[C@H]3[C@@H]4CC[C@H](C[C@H]32)N4C)cc1
ZINC000000020707,C[C@@H]1Cc2c(cc(C(C)(C)C)c(O)c2C(C)(C)C)S1
ZINC000000020708,CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CCS2
ZINC000000020709,CN(C)C[C@]1(C)Cc2c(cc(C(C)(C)C)c(O)c2C(C)(C)C)S1
ZINC000000020710,CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)C[C@@](C)(CO)S2
ZINC000000020711,c1ccc2c(c1)CCN(Cc1coc3ccccc13)C2
ZINC000000020712,Cc1ccc(C(=O)N[C@H]2CCCN(Cc3ncon3)C2)cc1
ZINC000000020713,COc1ccc(N2CCN(Cc3coc4ccccc34)CC2)cc1
ZINC000000020714,Fc1ccc(/C=C/C2=CCN(Cc3coc4ccccc34)CC2)cc1
ZINC000000020715,COc1ccc(C2=CCN(Cc3coc4ccccc34)CC2)cc1
ZINC000000020716,Cc1cc(C)cc(N2C[C@H](C(=O)N(C(C)C)C3CCN(C)CC3)CC2=O)c1
ZINC000000020717,C1=C(c2ccc3occc3c2)CCN(Cc2coc3ccccc23)C1
ZINC000000020718,Clc1cccc(/C=C/C2=CCN(Cc3coc4ccccc34)CC2)c1
ZINC000000020719,N#Cc1cccc(/C=C/C2=CCN(Cc3coc4ccccc34)CC2)c1
ZINC000000020720,COc1cccc2c(CN3CC=C(/C=C/c4ccccc4)CC3)coc12
ZINC000000020721,COc1ccc(C2=CCN(Cc3coc4c(OC)cccc34)CC2)cc1
ZINC000000020722,Fc1ccc2occ(CN3CC=C(/C=C/c4ccccc4)CC3)c2c1
ZINC000000020723,Cc1cc(C)cc(N2C[C@@H](C(=O)N(C(C)C)C3CCN(C)CC3)CC2=O)c1
ZINC000000020724,Cc1ccc(N(C(=O)Cc2ccc(F)cc2)C2=NCCC2)cc1
ZINC000000020725,Cc1nc(C(C)(O)c2nc(C)c(C)s2)sc1C
ZINC000000020726,OC(c1nccs1)(c1nccs1)C(F)(F)F
ZINC000000020727,CCC(CC)Oc1cc(C)nc(Oc2c(C)cc(OC)cc2C)c1C
ZINC000000020728,CC[C@H](COC)Oc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C
ZINC000000020729,COCCC(=O)N1C[C@H](F)C[C@H]1c1nc(-c2cccnc2)no1
ZINC000000020730,CC(=O)c1ccc2c(c1)[C@@H](NC(=O)c1cccs1)[C@H](O)C(C)(C)O2
ZINC000000020731,CC(=O)c1ccc2c(c1)[C@@H](NC(=O)c1ccsc1)[C@H](O)C(C)(C)O2
ZINC000000020732,O=c1[nH]c2ccccc2n1CCCN1CCN(c2cnccn2)CC1
ZINC000000020733,Cc1cc(C#C[C@@]2(O)CN3CCC2CC3)cc(C)c1O[C@@H]1CCOC1
ZINC000000020734,O=C(c1ccc(C#C[C@@]2(O)CN3CCC2CC3)cc1)c1cccnc1
ZINC000000020735,O=C(NCCC12CCCN1CCC2)c1cccc2c1OCCC2
ZINC000000020736,O=C(NCCC12CCCN1CCC2)c1ccc(Cl)c2c1OCCC2
ZINC000000020737,O=C(NCCC12CCCN1CCC2)c1cc(Cl)cc2c1OCCC2
ZINC000000020738,COc1cc2c(c(C(=O)NCCC34CCCN3CCC4)c1)OCCC2
ZINC000000020739,Cc1ccc(C(=O)NCCC23CCCN2CCC3)c2c1CCCO2
ZINC000000020740,Cc1cc2c(c(C(=O)NCCC34CCCN3CCC4)c1)OCCC2
ZINC000000020741,Cc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccc3N)c2)cc1
ZINC000000020742,Cc1ccc(-c2cc(-c3cccc(N)c3)nc(-c3ccccn3)c2)cc1
ZINC000000020743,Nc1ccc(-c2cc(-c3ccccc3)nc(-c3ccccn3)c2)cc1
ZINC000000020744,c1ccc(-c2cc(-c3ncc[nH]3)cc(-c3ccccn3)n2)cc1
ZINC000000020745,N#Cc1ccc2c(c1)/C(=C\c1c[nH]c3ncccc13)C(=O)N2
ZINC000000020746,COc1ccc(CCN(C)CCOc2ccc(C#N)cc2)cc1OC
ZINC000000020747,CC(=O)Oc1ccc2nc3[nH]nc(C)c3c(OC(C)=O)c2c1
ZINC000000020748,COC[C@@H](OC(=O)C1CSC1)C(=O)OC
ZINC000000020749,CCC(=O)Oc1ccc2nc3[nH]nc(C)c3c(OC(=O)CC)c2c1
ZINC000000020750,CCOC(=O)c1cn(C[C@H](OC(=O)C2CC2)c2ccccc2OC)nn1
ZINC000000020751,O=C(CN1CCN(Cc2nncn2-c2ccccc2F)CC1)NC[C@@H]1CCCO1
ZINC000000020752,CC(=O)Oc1c2cc(F)ccc2nc2[nH]nc(C)c12
ZINC000000020753,O=c1ccc(-c2nc(-c3cnccn3)no2)c2n1CCCC2
ZINC000000020754,COC[C@H](OC(=O)C1CSC1)C(=O)OC
ZINC000000020755,CCOC(=O)c1cc(-c2nnco2)nn1[C@H](C)c1ccccn1
ZINC000000020756,CCOC(=O)c1cc(-c2ccccn2)nn1Cc1ccccn1
ZINC000000020757,CC(C)Oc1c(C(=O)Nc2nnn[nH]2)sc2c1CCC2
ZINC000000020758,CC(C)Oc1c(C(=O)Nc2nnn[nH]2)sc2c1CSC2
ZINC000000020759,CC(C)Oc1c(C(=O)Nc2nnn[nH]2)sc2c1CSCC2
ZINC000000020760,C[C@@H](Oc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N1CCN(C2CCCCC2)CC1
ZINC000000020761,COc1ccccc1-n1nncc1CN1CCN(CC(=O)Nc2ccc(C)cc2F)CC1
ZINC000000020762,CC(C)(C)C(=O)Oc1ccc(-c2nnn(Cc3ccncc3)n2)cc1
ZINC000000020763,O=c1c2cccnc2c(-c2cccc(Cl)c2)cn1CC1CC1
ZINC000000020764,O=c1c2cccnc2c(-c2cccc(Cl)c2)cn1CC1CCCC1
ZINC000000020765,O=c1c2cccnc2c(-c2cccc(Cl)c2)cn1Cc1ccccc1
ZINC000000020766,O=c1c2cccnc2c(-c2cccc(Cl)c2)cn1Cc1ccncc1
ZINC000000020767,O=c1c2cccnc2c(-c2cccc(Cl)c2)cn1Cc1ccco1
ZINC000000020768,CCn1cc(-c2ccccc2)c2ncccc2c1=O
ZINC000000020769,O=c1c2cccnc2c(-c2ccccc2)cn1CC1CC1
ZINC000000020770,O=c1c2cccnc2c(-c2ccccc2)cn1Cc1ccccc1
ZINC000000020771,O=c1c2cccnc2c(-c2ccccc2)cn1Cc1ccncc1
ZINC000000020772,O=c1c2cccnc2c(-c2ccccc2)cn1Cc1ccco1
ZINC000000020773,O=c1c2cccnc2c(-c2ccccc2)cn1Cc1cccs1
ZINC000000020774,O=C(c1ccccc1)c1cnc2[nH]c(=O)oc2c1
ZINC000000020775,CC(=O)c1cnc2c(c1)CC(=O)N2C
ZINC000000020776,O=C(CN1CCN(Cc2nncn2C2CCCCC2)CC1)NCc1ccccc1Cl
ZINC000000020777,O=C([C@@H]1CCCN1C(=O)c1ccnc(Cl)c1)N1CCN(c2ccccn2)CC1
ZINC000000020778,COc1cccc2c1[C@H]1CNC[C@@H]1CO2
ZINC000000020779,COc1cccc2c1[C@H]1CNC[C@H]1CO2
